date,leads_actual,leads_forecast,Nameplate
2019-05-28,36.0,,Cat9
2019-05-29,49.0,,Cat9
2019-05-30,35.0,,Cat9
2019-05-31,33.0,,Cat9
2019-01-06,44.0,,Cat9
2019-02-06,46.0,,Cat9
2019-03-06,45.0,,Cat9
2019-04-06,56.0,,Cat9
2019-05-06,39.0,,Cat9
2019-06-06,49.0,,Cat9
2019-07-06,63.0,,Cat9
2019-08-06,66.0,,Cat9
2019-09-06,49.0,,Cat9
2019-10-06,59.0,,Cat9
2019-11-06,72.0,,Cat9
2019-12-06,60.0,,Cat9
2019-06-13,55.0,,Cat9
2019-06-14,48.0,,Cat9
2019-06-15,42.0,,Cat9
2019-06-16,56.0,,Cat9
2019-06-17,62.0,,Cat9
2019-06-18,45.0,,Cat9
2019-06-19,59.0,,Cat9
2019-06-20,54.0,,Cat9
2019-06-21,49.0,,Cat9
2019-06-22,34.0,,Cat9
2019-06-23,42.0,,Cat9
2019-06-24,60.0,,Cat9
2019-06-25,60.0,,Cat9
2019-06-26,44.0,,Cat9
2019-06-27,41.0,,Cat9
2019-06-28,34.0,,Cat9
2019-06-29,38.0,,Cat9
2019-06-30,48.0,,Cat9
2019-01-07,70.0,,Cat9
2019-02-07,42.0,,Cat9
2019-03-07,47.0,,Cat9
2019-04-07,81.0,,Cat9
2019-05-07,47.0,,Cat9
2019-06-07,42.0,,Cat9
2019-07-07,45.0,,Cat9
2019-08-07,54.0,,Cat9
2019-09-07,57.0,,Cat9
2019-10-07,61.0,,Cat9
2019-11-07,52.0,,Cat9
2019-12-07,44.0,,Cat9
2019-07-13,46.0,,Cat9
2019-07-14,52.0,,Cat9
2019-07-15,47.0,,Cat9
2019-07-16,45.0,,Cat9
2019-07-17,46.0,,Cat9
2019-07-18,56.0,,Cat9
2019-07-19,43.0,,Cat9
2019-07-20,36.0,,Cat9
2019-07-21,52.0,,Cat9
2019-07-22,53.0,,Cat9
2019-07-23,39.0,,Cat9
2019-07-24,42.0,,Cat9
2019-07-25,62.0,,Cat9
2019-07-26,41.0,,Cat9
2019-07-27,62.0,,Cat9
2019-07-28,50.0,,Cat9
2019-07-29,53.0,,Cat9
2019-07-30,63.0,,Cat9
2019-07-31,57.0,,Cat9
2019-01-08,74.0,,Cat9
2019-02-08,67.0,,Cat9
2019-03-08,25.0,,Cat9
2019-04-08,40.0,,Cat9
2019-05-08,56.0,,Cat9
2019-06-08,49.0,,Cat9
2019-07-08,53.0,,Cat9
2019-08-08,47.0,,Cat9
2019-09-08,43.0,,Cat9
2019-10-08,55.0,,Cat9
2019-11-08,47.0,,Cat9
2019-12-08,74.0,,Cat9
2019-08-13,56.0,,Cat9
2019-08-14,56.0,,Cat9
2019-08-15,57.0,,Cat9
2019-08-16,60.0,,Cat9
2019-08-17,46.0,,Cat9
2019-08-18,49.0,,Cat9
2019-08-19,56.0,,Cat9
2019-08-20,58.0,,Cat9
2019-08-21,57.0,,Cat9
2019-08-22,56.0,,Cat9
2019-08-23,73.0,,Cat9
2019-08-24,58.0,,Cat9
2019-08-25,53.0,,Cat9
2019-08-26,43.0,,Cat9
2019-08-27,61.0,,Cat9
2019-08-28,81.0,,Cat9
2019-08-29,66.0,,Cat9
2019-08-30,62.0,,Cat9
2019-08-31,52.0,,Cat9
2019-01-09,42.0,,Cat9
2019-02-09,54.0,,Cat9
2019-03-09,51.0,,Cat9
2019-04-09,61.0,,Cat9
2019-05-09,59.0,,Cat9
2019-06-09,55.0,,Cat9
2019-07-09,31.0,,Cat9
2019-08-09,42.0,,Cat9
2019-09-09,49.0,,Cat9
2019-10-09,53.0,,Cat9
2019-11-09,53.0,,Cat9
2019-12-09,58.0,,Cat9
2019-09-13,60.0,,Cat9
2019-09-14,40.0,,Cat9
2019-09-15,44.0,,Cat9
2019-09-16,55.0,,Cat9
2019-09-17,51.0,,Cat9
2019-09-18,40.0,,Cat9
2019-09-19,42.0,,Cat9
2019-09-20,46.0,,Cat9
2019-09-21,44.0,,Cat9
2019-09-22,36.0,,Cat9
2019-09-23,43.0,,Cat9
2019-09-24,52.0,,Cat9
2019-09-25,35.0,,Cat9
2019-09-26,49.0,,Cat9
2019-09-27,53.0,,Cat9
2019-09-28,31.0,,Cat9
2019-09-29,36.0,,Cat9
2019-09-30,49.0,,Cat9
2019-01-10,56.0,,Cat9
2019-02-10,60.0,,Cat9
2019-03-10,59.0,,Cat9
2019-04-10,47.0,,Cat9
2019-05-10,46.0,,Cat9
2019-06-10,40.0,,Cat9
2019-07-10,60.0,,Cat9
2019-08-10,47.0,,Cat9
2019-09-10,55.0,,Cat9
2019-10-10,43.0,,Cat9
2019-11-10,48.0,,Cat9
2019-12-10,51.0,,Cat9
2019-10-13,35.0,,Cat9
2019-10-14,51.0,,Cat9
2019-10-15,64.0,,Cat9
2019-10-16,49.0,,Cat9
2019-10-17,49.0,,Cat9
2019-10-18,55.0,,Cat9
2019-10-19,39.0,,Cat9
2019-10-20,33.0,,Cat9
2019-10-21,61.0,,Cat9
2019-10-22,54.0,,Cat9
2019-10-23,46.0,,Cat9
2019-10-24,56.0,,Cat9
2019-10-25,54.0,,Cat9
2019-10-26,29.0,,Cat9
2019-10-27,32.0,,Cat9
2019-10-28,37.0,,Cat9
2019-10-29,42.0,,Cat9
2019-10-30,39.0,,Cat9
2019-10-31,45.0,,Cat9
2019-01-11,49.0,,Cat9
2019-02-11,47.0,,Cat9
2019-03-11,28.0,,Cat9
2019-04-11,68.0,,Cat9
2019-05-11,61.0,,Cat9
2019-06-11,37.0,,Cat9
2019-07-11,47.0,,Cat9
2019-08-11,45.0,,Cat9
2019-09-11,42.0,,Cat9
2019-10-11,29.0,,Cat9
2019-11-11,47.0,,Cat9
2019-12-11,47.0,,Cat9
2019-11-13,44.0,,Cat9
2019-11-14,50.0,,Cat9
2019-11-15,47.0,,Cat9
2019-11-16,42.0,,Cat9
2019-11-17,30.0,,Cat9
2019-11-18,50.0,,Cat9
2019-11-19,52.0,,Cat9
2019-11-20,54.0,,Cat9
2019-11-21,59.0,,Cat9
2019-11-22,46.0,,Cat9
2019-11-23,0.0,,Cat9
2019-11-24,48.0,,Cat9
2019-11-25,49.0,,Cat9
2019-11-26,44.0,,Cat9
2019-11-27,45.0,,Cat9
2019-11-28,31.0,,Cat9
2019-11-29,46.0,,Cat9
2019-11-30,57.0,,Cat9
2019-01-12,64.0,,Cat9
2019-02-12,54.0,,Cat9
2019-03-12,42.0,,Cat9
2019-04-12,54.0,,Cat9
2019-05-12,63.0,,Cat9
2019-06-12,57.0,,Cat9
2019-07-12,58.0,,Cat9
2019-08-12,42.0,,Cat9
2019-09-12,61.0,,Cat9
2019-10-12,56.0,,Cat9
2019-11-12,61.0,,Cat9
2019-12-12,46.0,,Cat9
2019-12-13,62.0,,Cat9
2019-12-14,45.0,,Cat9
2019-12-15,46.0,,Cat9
2019-12-16,58.0,,Cat9
2019-12-17,69.0,,Cat9
2019-12-18,51.0,,Cat9
2019-12-19,72.0,,Cat9
2019-12-20,87.0,,Cat9
2019-12-21,112.0,,Cat9
2019-12-22,109.0,,Cat9
2019-12-23,106.0,,Cat9
2019-12-24,82.0,,Cat9
2019-12-25,114.0,,Cat9
2019-12-26,109.0,,Cat9
2019-12-27,93.0,,Cat9
2019-12-28,91.0,,Cat9
2019-12-29,113.0,,Cat9
2019-12-30,93.0,,Cat9
2019-12-31,85.0,,Cat9
2020-01-01,46.0,,Cat9
2020-02-01,64.0,,Cat9
2020-03-01,39.0,,Cat9
2020-04-01,57.0,,Cat9
2020-05-01,60.0,,Cat9
2020-06-01,44.0,,Cat9
2020-01-13,51.0,,Cat9
2020-01-14,55.0,,Cat9
2020-01-15,46.0,,Cat9
2020-01-16,63.0,,Cat9
2020-01-17,33.0,,Cat9
2020-01-18,33.0,,Cat9
2020-01-19,34.0,,Cat9
2020-01-20,42.0,,Cat9
2020-01-21,44.0,,Cat9
2020-01-22,43.0,,Cat9
2020-01-23,48.0,,Cat9
2020-01-24,59.0,,Cat9
2020-01-25,52.0,,Cat9
2020-01-26,47.0,,Cat9
2020-01-27,41.0,,Cat9
2020-01-28,55.0,,Cat9
2020-01-29,54.0,,Cat9
2020-01-30,56.0,,Cat9
2020-01-31,50.0,,Cat9
2020-01-02,28.0,,Cat9
2020-02-02,32.0,,Cat9
2020-03-02,33.0,,Cat9
2020-04-02,55.0,,Cat9
2020-05-02,45.0,,Cat9
2020-06-02,32.0,,Cat9
2020-02-13,36.0,,Cat9
2020-02-14,31.0,,Cat9
2020-02-15,35.0,,Cat9
2020-02-16,45.0,,Cat9
2020-02-17,38.0,,Cat9
2020-02-18,47.0,,Cat9
2020-02-19,51.0,,Cat9
2020-02-20,39.0,,Cat9
2020-02-21,39.0,,Cat9
2020-02-22,54.0,,Cat9
2020-02-23,45.0,,Cat9
2020-02-24,46.0,,Cat9
2020-02-25,43.0,,Cat9
2020-02-26,37.0,,Cat9
2020-02-27,45.0,,Cat9
2020-02-28,38.0,,Cat9
2020-02-29,33.0,,Cat9
2020-01-03,49.0,,Cat9
2020-02-03,47.0,,Cat9
2020-03-03,41.0,,Cat9
2020-04-03,34.0,,Cat9
2020-05-03,0.0,,Cat9
2020-06-03,0.0,,Cat9
2020-03-13,28.0,,Cat9
2020-03-14,30.0,,Cat9
2020-03-15,44.0,,Cat9
2020-03-16,49.0,,Cat9
2020-03-17,29.0,,Cat9
2020-03-18,38.0,,Cat9
2020-03-19,43.0,,Cat9
2020-03-20,34.0,,Cat9
2020-03-21,32.0,,Cat9
2020-03-22,25.0,,Cat9
2020-03-23,44.0,,Cat9
2020-03-24,30.0,,Cat9
2020-03-25,54.0,,Cat9
2020-03-26,37.0,,Cat9
2020-03-27,42.0,,Cat9
2020-03-28,31.0,,Cat9
2020-03-29,36.0,,Cat9
2020-03-30,35.0,,Cat9
2020-03-31,40.0,,Cat9
2020-01-04,51.0,,Cat9
2020-02-04,40.0,,Cat9
2020-03-04,54.0,,Cat9
2020-04-04,49.0,,Cat9
2020-05-04,26.0,,Cat9
2020-04-13,46.0,,Cat9
2020-04-14,41.0,,Cat9
2020-04-15,48.0,,Cat9
2020-04-16,64.0,,Cat9
2020-04-17,57.0,,Cat9
2020-04-18,49.0,,Cat9
2020-04-19,53.0,,Cat9
2020-04-20,67.0,,Cat9
2020-04-21,65.0,,Cat9
2020-04-22,76.0,,Cat9
2020-04-23,71.0,,Cat9
2020-04-24,58.0,,Cat9
2020-04-25,53.0,,Cat9
2020-04-26,42.0,,Cat9
2020-04-27,77.0,,Cat9
2020-04-28,56.0,,Cat9
2020-04-29,38.0,,Cat9
2020-04-30,72.0,,Cat9
2020-01-05,53.0,,Cat9
2020-02-05,66.0,,Cat9
2020-03-05,51.0,,Cat9
2020-04-05,75.0,,Cat9
2020-05-05,62.0,,Cat9
2020-05-13,64.0,,Cat9
2020-05-14,62.0,,Cat9
2020-05-15,65.0,,Cat9
2020-05-16,56.0,,Cat9
2020-05-17,79.0,,Cat9
2020-05-18,58.0,,Cat9
2020-05-19,91.0,,Cat9
2020-05-20,61.0,,Cat9
2020-05-21,96.0,,Cat9
2020-05-22,92.0,,Cat9
2020-05-23,96.0,,Cat9
2020-05-24,91.0,,Cat9
2020-05-25,126.0,,Cat9
2020-05-26,88.0,,Cat9
2020-05-27,89.0,,Cat9
2020-05-28,100.0,,Cat9
2020-05-29,101.0,,Cat9
2020-05-30,89.0,,Cat9
2020-05-31,78.0,,Cat9
2020-01-06,105.0,,Cat9
2020-02-06,101.0,,Cat9
2020-03-06,82.0,,Cat9
2020-04-06,127.0,,Cat9
2020-05-06,78.0,,Cat9
2020-06-04,,90.85564342073584,Cat9
2020-06-05,,93.0414791408926,Cat9
2020-06-06,,95.88898575936526,Cat9
2020-06-07,,92.61721756094795,Cat9
2020-06-08,,97.59943905165116,Cat9
2020-06-09,,95.00393418207327,Cat9
2020-06-10,,94.43585538032491,Cat9
2020-06-11,,94.18197584786455,Cat9
2020-06-12,,94.64913522841533,Cat9
2020-06-13,,94.38103654839463,Cat9
2020-06-14,,94.8581504739875,Cat9
2020-06-15,,94.92071035979491,Cat9
2020-06-16,,94.90148995636679,Cat9
2020-06-17,,94.82926731278039,Cat9
2020-06-18,,94.86011421336453,Cat9
2020-06-19,,94.84448236760774,Cat9
2020-06-20,,94.894061481351,Cat9
2020-06-21,,94.94375031117171,Cat9
2020-06-22,,94.98495994695584,Cat9
2020-06-23,,95.0524234930926,Cat9
2020-06-24,,95.12254329450417,Cat9
2020-06-25,,,Cat9
2020-06-26,,,Cat9
2020-06-27,,,Cat9
2020-06-28,,,Cat9
2020-06-29,,,Cat9
2020-06-30,,,Cat9
2018-01-01,6.0,,Cat10
2018-02-01,12.0,,Cat10
2018-03-01,11.0,,Cat10
2018-04-01,9.0,,Cat10
2018-05-01,23.0,,Cat10
2018-06-01,23.0,,Cat10
2018-07-01,12.0,,Cat10
2018-08-01,12.0,,Cat10
2018-09-01,15.0,,Cat10
2018-10-01,17.0,,Cat10
2018-11-01,12.0,,Cat10
2018-12-01,17.0,,Cat10
2018-01-13,11.0,,Cat10
2018-01-14,12.0,,Cat10
2018-01-15,11.0,,Cat10
2018-01-16,11.0,,Cat10
2018-01-17,15.0,,Cat10
2018-01-18,17.0,,Cat10
2018-01-19,10.0,,Cat10
2018-01-20,16.0,,Cat10
2018-01-21,19.0,,Cat10
2018-01-22,21.0,,Cat10
2018-01-23,14.0,,Cat10
2018-01-24,20.0,,Cat10
2018-01-25,12.0,,Cat10
2018-01-26,12.0,,Cat10
2018-01-27,22.0,,Cat10
2018-01-28,25.0,,Cat10
2018-01-29,15.0,,Cat10
2018-01-30,13.0,,Cat10
2018-01-31,8.0,,Cat10
2018-01-02,17.0,,Cat10
2018-02-02,14.0,,Cat10
2018-03-02,5.0,,Cat10
2018-04-02,15.0,,Cat10
2018-05-02,13.0,,Cat10
2018-06-02,14.0,,Cat10
2018-07-02,14.0,,Cat10
2018-08-02,14.0,,Cat10
2018-09-02,16.0,,Cat10
2018-10-02,17.0,,Cat10
2018-11-02,14.0,,Cat10
2018-12-02,8.0,,Cat10
2018-02-13,10.0,,Cat10
2018-02-14,18.0,,Cat10
2018-02-15,13.0,,Cat10
2018-02-16,23.0,,Cat10
2018-02-17,14.0,,Cat10
2018-02-18,13.0,,Cat10
2018-02-19,10.0,,Cat10
2018-02-20,23.0,,Cat10
2018-02-21,18.0,,Cat10
2018-02-22,22.0,,Cat10
2018-02-23,19.0,,Cat10
2018-02-24,16.0,,Cat10
2018-02-25,12.0,,Cat10
2018-02-26,16.0,,Cat10
2018-02-27,25.0,,Cat10
2018-02-28,21.0,,Cat10
2018-01-03,8.0,,Cat10
2018-02-03,13.0,,Cat10
2018-03-03,10.0,,Cat10
2018-04-03,11.0,,Cat10
2018-05-03,17.0,,Cat10
2018-06-03,13.0,,Cat10
2018-07-03,18.0,,Cat10
2018-08-03,8.0,,Cat10
2018-09-03,24.0,,Cat10
2018-10-03,10.0,,Cat10
2018-11-03,15.0,,Cat10
2018-12-03,6.0,,Cat10
2018-03-13,18.0,,Cat10
2018-03-14,14.0,,Cat10
2018-03-15,14.0,,Cat10
2018-03-16,14.0,,Cat10
2018-03-17,9.0,,Cat10
2018-03-18,6.0,,Cat10
2018-03-19,11.0,,Cat10
2018-03-20,14.0,,Cat10
2018-03-21,13.0,,Cat10
2018-03-22,20.0,,Cat10
2018-03-23,11.0,,Cat10
2018-03-24,17.0,,Cat10
2018-03-25,15.0,,Cat10
2018-03-26,22.0,,Cat10
2018-03-27,19.0,,Cat10
2018-03-28,15.0,,Cat10
2018-03-29,17.0,,Cat10
2018-03-30,20.0,,Cat10
2018-03-31,16.0,,Cat10
2018-01-04,10.0,,Cat10
2018-02-04,27.0,,Cat10
2018-03-04,21.0,,Cat10
2018-04-04,21.0,,Cat10
2018-05-04,18.0,,Cat10
2018-06-04,10.0,,Cat10
2018-07-04,12.0,,Cat10
2018-08-04,16.0,,Cat10
2018-09-04,16.0,,Cat10
2018-10-04,13.0,,Cat10
2018-11-04,11.0,,Cat10
2018-12-04,13.0,,Cat10
2018-04-13,13.0,,Cat10
2018-04-14,22.0,,Cat10
2018-04-15,12.0,,Cat10
2018-04-16,16.0,,Cat10
2018-04-17,12.0,,Cat10
2018-04-18,16.0,,Cat10
2018-04-19,14.0,,Cat10
2018-04-20,25.0,,Cat10
2018-04-21,19.0,,Cat10
2018-04-22,17.0,,Cat10
2018-04-23,20.0,,Cat10
2018-04-24,8.0,,Cat10
2018-04-25,13.0,,Cat10
2018-04-26,21.0,,Cat10
2018-04-27,16.0,,Cat10
2018-04-28,22.0,,Cat10
2018-04-29,10.0,,Cat10
2018-04-30,13.0,,Cat10
2018-01-05,15.0,,Cat10
2018-02-05,14.0,,Cat10
2018-03-05,22.0,,Cat10
2018-04-05,24.0,,Cat10
2018-05-05,18.0,,Cat10
2018-06-05,19.0,,Cat10
2018-07-05,21.0,,Cat10
2018-08-05,22.0,,Cat10
2018-09-05,17.0,,Cat10
2018-10-05,24.0,,Cat10
2018-11-05,21.0,,Cat10
2018-12-05,17.0,,Cat10
2018-05-13,7.0,,Cat10
2018-05-14,16.0,,Cat10
2018-05-15,26.0,,Cat10
2018-05-16,23.0,,Cat10
2018-05-17,17.0,,Cat10
2018-05-18,19.0,,Cat10
2018-05-19,14.0,,Cat10
2018-05-20,14.0,,Cat10
2018-05-21,19.0,,Cat10
2018-05-22,12.0,,Cat10
2018-05-23,13.0,,Cat10
2018-05-24,20.0,,Cat10
2018-05-25,19.0,,Cat10
2018-05-26,24.0,,Cat10
2018-05-27,14.0,,Cat10
2018-05-28,15.0,,Cat10
2018-05-29,26.0,,Cat10
2018-05-30,8.0,,Cat10
2018-05-31,10.0,,Cat10
2018-01-06,19.0,,Cat10
2018-02-06,11.0,,Cat10
2018-03-06,10.0,,Cat10
2018-04-06,20.0,,Cat10
2018-05-06,13.0,,Cat10
2018-06-06,23.0,,Cat10
2018-07-06,28.0,,Cat10
2018-08-06,16.0,,Cat10
2018-09-06,9.0,,Cat10
2018-10-06,12.0,,Cat10
2018-11-06,14.0,,Cat10
2018-12-06,20.0,,Cat10
2018-06-13,20.0,,Cat10
2018-06-14,27.0,,Cat10
2018-06-15,17.0,,Cat10
2018-06-16,21.0,,Cat10
2018-06-17,13.0,,Cat10
2018-06-18,27.0,,Cat10
2018-06-19,16.0,,Cat10
2018-06-20,11.0,,Cat10
2018-06-21,12.0,,Cat10
2018-06-22,18.0,,Cat10
2018-06-23,27.0,,Cat10
2018-06-24,16.0,,Cat10
2018-06-25,17.0,,Cat10
2018-06-26,22.0,,Cat10
2018-06-27,14.0,,Cat10
2018-06-28,19.0,,Cat10
2018-06-29,26.0,,Cat10
2018-06-30,13.0,,Cat10
2018-01-07,24.0,,Cat10
2018-02-07,9.0,,Cat10
2018-03-07,19.0,,Cat10
2018-04-07,25.0,,Cat10
2018-05-07,22.0,,Cat10
2018-06-07,13.0,,Cat10
2018-07-07,11.0,,Cat10
2018-08-07,15.0,,Cat10
2018-09-07,25.0,,Cat10
2018-10-07,20.0,,Cat10
2018-11-07,11.0,,Cat10
2018-12-07,25.0,,Cat10
2018-07-13,21.0,,Cat10
2018-07-14,17.0,,Cat10
2018-07-15,14.0,,Cat10
2018-07-16,8.0,,Cat10
2018-07-17,14.0,,Cat10
2018-07-18,21.0,,Cat10
2018-07-19,21.0,,Cat10
2018-07-20,18.0,,Cat10
2018-07-21,16.0,,Cat10
2018-07-22,11.0,,Cat10
2018-07-23,26.0,,Cat10
2018-07-24,40.0,,Cat10
2018-07-25,20.0,,Cat10
2018-07-26,33.0,,Cat10
2018-07-27,25.0,,Cat10
2018-07-28,20.0,,Cat10
2018-07-29,14.0,,Cat10
2018-07-30,23.0,,Cat10
2018-07-31,15.0,,Cat10
2018-01-08,18.0,,Cat10
2018-02-08,17.0,,Cat10
2018-03-08,17.0,,Cat10
2018-04-08,9.0,,Cat10
2018-05-08,13.0,,Cat10
2018-06-08,24.0,,Cat10
2018-07-08,26.0,,Cat10
2018-08-08,17.0,,Cat10
2018-09-08,26.0,,Cat10
2018-10-08,23.0,,Cat10
2018-11-08,21.0,,Cat10
2018-12-08,19.0,,Cat10
2018-08-13,40.0,,Cat10
2018-08-14,39.0,,Cat10
2018-08-15,14.0,,Cat10
2018-08-16,12.0,,Cat10
2018-08-17,9.0,,Cat10
2018-08-18,29.0,,Cat10
2018-08-19,18.0,,Cat10
2018-08-20,21.0,,Cat10
2018-08-21,24.0,,Cat10
2018-08-22,16.0,,Cat10
2018-08-23,13.0,,Cat10
2018-08-24,16.0,,Cat10
2018-08-25,15.0,,Cat10
2018-08-26,18.0,,Cat10
2018-08-27,8.0,,Cat10
2018-08-28,24.0,,Cat10
2018-08-29,17.0,,Cat10
2018-08-30,19.0,,Cat10
2018-08-31,24.0,,Cat10
2018-01-09,23.0,,Cat10
2018-02-09,24.0,,Cat10
2018-03-09,17.0,,Cat10
2018-04-09,20.0,,Cat10
2018-05-09,12.0,,Cat10
2018-06-09,27.0,,Cat10
2018-07-09,23.0,,Cat10
2018-08-09,23.0,,Cat10
2018-09-09,13.0,,Cat10
2018-10-09,14.0,,Cat10
2018-11-09,19.0,,Cat10
2018-12-09,22.0,,Cat10
2018-09-13,33.0,,Cat10
2018-09-14,13.0,,Cat10
2018-09-15,13.0,,Cat10
2018-09-16,18.0,,Cat10
2018-09-17,23.0,,Cat10
2018-09-18,21.0,,Cat10
2018-09-19,18.0,,Cat10
2018-09-20,23.0,,Cat10
2018-09-21,15.0,,Cat10
2018-09-22,18.0,,Cat10
2018-09-23,16.0,,Cat10
2018-09-24,11.0,,Cat10
2018-09-25,15.0,,Cat10
2018-09-26,23.0,,Cat10
2018-09-27,10.0,,Cat10
2018-09-28,12.0,,Cat10
2018-09-29,18.0,,Cat10
2018-09-30,14.0,,Cat10
2018-01-10,23.0,,Cat10
2018-02-10,14.0,,Cat10
2018-03-10,10.0,,Cat10
2018-04-10,14.0,,Cat10
2018-05-10,27.0,,Cat10
2018-06-10,22.0,,Cat10
2018-07-10,11.0,,Cat10
2018-08-10,13.0,,Cat10
2018-09-10,19.0,,Cat10
2018-10-10,14.0,,Cat10
2018-11-10,19.0,,Cat10
2018-12-10,15.0,,Cat10
2018-10-13,24.0,,Cat10
2018-10-14,12.0,,Cat10
2018-10-15,22.0,,Cat10
2018-10-16,11.0,,Cat10
2018-10-17,18.0,,Cat10
2018-10-18,17.0,,Cat10
2018-10-19,12.0,,Cat10
2018-10-20,11.0,,Cat10
2018-10-21,14.0,,Cat10
2018-10-22,18.0,,Cat10
2018-10-23,15.0,,Cat10
2018-10-24,24.0,,Cat10
2018-10-25,27.0,,Cat10
2018-10-26,12.0,,Cat10
2018-10-27,13.0,,Cat10
2018-10-28,26.0,,Cat10
2018-10-29,22.0,,Cat10
2018-10-30,17.0,,Cat10
2018-10-31,12.0,,Cat10
2018-01-11,15.0,,Cat10
2018-02-11,7.0,,Cat10
2018-03-11,23.0,,Cat10
2018-04-11,16.0,,Cat10
2018-05-11,16.0,,Cat10
2018-06-11,18.0,,Cat10
2018-07-11,22.0,,Cat10
2018-08-11,11.0,,Cat10
2018-09-11,18.0,,Cat10
2018-10-11,13.0,,Cat10
2018-11-11,19.0,,Cat10
2018-12-11,19.0,,Cat10
2018-11-13,19.0,,Cat10
2018-11-14,22.0,,Cat10
2018-11-15,22.0,,Cat10
2018-11-16,23.0,,Cat10
2018-11-17,26.0,,Cat10
2018-11-18,19.0,,Cat10
2018-11-19,20.0,,Cat10
2018-11-20,10.0,,Cat10
2018-11-21,20.0,,Cat10
2018-11-22,11.0,,Cat10
2018-11-23,27.0,,Cat10
2018-11-24,30.0,,Cat10
2018-11-25,19.0,,Cat10
2018-11-26,26.0,,Cat10
2018-11-27,29.0,,Cat10
2018-11-28,26.0,,Cat10
2018-11-29,17.0,,Cat10
2018-11-30,20.0,,Cat10
2018-01-12,12.0,,Cat10
2018-02-12,10.0,,Cat10
2018-03-12,18.0,,Cat10
2018-04-12,12.0,,Cat10
2018-05-12,17.0,,Cat10
2018-06-12,16.0,,Cat10
2018-07-12,19.0,,Cat10
2018-08-12,17.0,,Cat10
2018-09-12,15.0,,Cat10
2018-10-12,18.0,,Cat10
2018-11-12,13.0,,Cat10
2018-12-12,19.0,,Cat10
2018-12-13,13.0,,Cat10
2018-12-14,23.0,,Cat10
2018-12-15,24.0,,Cat10
2018-12-16,19.0,,Cat10
2018-12-17,23.0,,Cat10
2018-12-18,12.0,,Cat10
2018-12-19,25.0,,Cat10
2018-12-20,35.0,,Cat10
2018-12-21,16.0,,Cat10
2018-12-22,21.0,,Cat10
2018-12-23,14.0,,Cat10
2018-12-24,5.0,,Cat10
2018-12-25,16.0,,Cat10
2018-12-26,23.0,,Cat10
2018-12-27,20.0,,Cat10
2018-12-28,30.0,,Cat10
2018-12-29,24.0,,Cat10
2018-12-30,21.0,,Cat10
2018-12-31,16.0,,Cat10
2019-01-01,21.0,,Cat10
2019-02-01,24.0,,Cat10
2019-03-01,21.0,,Cat10
2019-04-01,19.0,,Cat10
2019-05-01,27.0,,Cat10
2019-06-01,24.0,,Cat10
2019-07-01,14.0,,Cat10
2019-08-01,29.0,,Cat10
2019-09-01,23.0,,Cat10
2019-10-01,24.0,,Cat10
2019-11-01,20.0,,Cat10
2019-12-01,22.0,,Cat10
2019-01-13,8.0,,Cat10
2019-01-14,12.0,,Cat10
2019-01-15,12.0,,Cat10
2019-01-16,33.0,,Cat10
2019-01-17,18.0,,Cat10
2019-01-18,19.0,,Cat10
2019-01-19,16.0,,Cat10
2019-01-20,25.0,,Cat10
2019-01-21,22.0,,Cat10
2019-01-22,17.0,,Cat10
2019-01-23,23.0,,Cat10
2019-01-24,22.0,,Cat10
2019-01-25,11.0,,Cat10
2019-01-26,30.0,,Cat10
2019-01-27,17.0,,Cat10
2019-01-28,23.0,,Cat10
2019-01-29,20.0,,Cat10
2019-01-30,13.0,,Cat10
2019-01-31,15.0,,Cat10
2019-01-02,17.0,,Cat10
2019-02-02,13.0,,Cat10
2019-03-02,13.0,,Cat10
2019-04-02,16.0,,Cat10
2019-05-02,15.0,,Cat10
2019-06-02,20.0,,Cat10
2019-07-02,10.0,,Cat10
2019-08-02,9.0,,Cat10
2019-09-02,16.0,,Cat10
2019-10-02,15.0,,Cat10
2019-11-02,18.0,,Cat10
2019-12-02,13.0,,Cat10
2019-02-13,17.0,,Cat10
2019-02-14,21.0,,Cat10
2019-02-15,11.0,,Cat10
2019-02-16,13.0,,Cat10
2019-02-17,15.0,,Cat10
2019-02-18,24.0,,Cat10
2019-02-19,16.0,,Cat10
2019-02-20,16.0,,Cat10
2019-02-21,20.0,,Cat10
2019-02-22,12.0,,Cat10
2019-02-23,16.0,,Cat10
2019-02-24,19.0,,Cat10
2019-02-25,23.0,,Cat10
2019-02-26,22.0,,Cat10
2019-02-27,14.0,,Cat10
2019-02-28,18.0,,Cat10
2019-01-03,17.0,,Cat10
2019-02-03,16.0,,Cat10
2019-03-03,9.0,,Cat10
2019-04-03,16.0,,Cat10
2019-05-03,10.0,,Cat10
2019-06-03,21.0,,Cat10
2019-07-03,12.0,,Cat10
2019-08-03,12.0,,Cat10
2019-09-03,17.0,,Cat10
2019-10-03,14.0,,Cat10
2019-11-03,10.0,,Cat10
2019-12-03,23.0,,Cat10
2019-03-13,20.0,,Cat10
2019-03-14,12.0,,Cat10
2019-03-15,7.0,,Cat10
2019-03-16,20.0,,Cat10
2019-03-17,16.0,,Cat10
2019-03-18,16.0,,Cat10
2019-03-19,12.0,,Cat10
2019-03-20,19.0,,Cat10
2019-03-21,23.0,,Cat10
2019-03-22,11.0,,Cat10
2019-03-23,13.0,,Cat10
2019-03-24,12.0,,Cat10
