date,testdrive_actual,testdrive_forecast,Nameplate
2020-06-08,,1001.7931901426169,Cat9
2020-06-09,,935.679700730766,Cat9
2020-06-10,,886.6604485359333,Cat9
2020-06-11,,850.2992681020618,Cat9
2020-06-12,,823.0731835410561,Cat9
2020-06-13,,802.8764205783577,Cat9
2020-06-14,,787.9117791973703,Cat9
2020-06-15,,776.8753429943279,Cat9
2020-06-16,,768.7904527846382,Cat9
2020-06-17,,762.918607340698,Cat9
2020-06-18,,758.7079669300874,Cat9
2020-06-19,,755.743924273921,Cat9
2020-06-20,,753.7153265515599,Cat9
2020-06-21,,752.3887347925554,Cat9
2020-06-22,,751.5889442083495,Cat9
2020-06-23,,750.9258143699658,Cat9
2020-06-24,,750.5593506062783,Cat9
2020-06-25,,,Cat9
2020-06-26,,,Cat9
2020-06-27,,,Cat9
2020-06-28,,,Cat9
2020-06-29,,,Cat9
2020-06-30,,,Cat9
2018-01-01,90.0,,Cat10
2018-02-01,102.0,,Cat10
2018-03-01,104.0,,Cat10
2018-04-01,100.0,,Cat10
2018-05-01,108.0,,Cat10
2018-06-01,101.0,,Cat10
2018-07-01,103.0,,Cat10
2018-08-01,111.0,,Cat10
2018-09-01,112.0,,Cat10
2018-10-01,98.0,,Cat10
2018-11-01,102.0,,Cat10
2018-12-01,98.0,,Cat10
2018-01-13,112.0,,Cat10
2018-01-14,115.0,,Cat10
2018-01-15,127.0,,Cat10
2018-01-16,128.0,,Cat10
2018-01-17,109.0,,Cat10
2018-01-18,118.0,,Cat10
2018-01-19,136.0,,Cat10
2018-01-20,128.0,,Cat10
2018-01-21,150.0,,Cat10
2018-01-22,143.0,,Cat10
2018-01-23,125.0,,Cat10
2018-01-24,127.0,,Cat10
2018-01-25,153.0,,Cat10
2018-01-26,120.0,,Cat10
2018-01-27,128.0,,Cat10
2018-01-28,128.0,,Cat10
2018-01-29,147.0,,Cat10
2018-01-30,120.0,,Cat10
2018-01-31,137.0,,Cat10
2018-01-02,142.0,,Cat10
2018-02-02,114.0,,Cat10
2018-03-02,108.0,,Cat10
2018-04-02,109.0,,Cat10
2018-05-02,142.0,,Cat10
2018-06-02,126.0,,Cat10
2018-07-02,122.0,,Cat10
2018-08-02,98.0,,Cat10
2018-09-02,124.0,,Cat10
2018-10-02,131.0,,Cat10
2018-11-02,149.0,,Cat10
2018-12-02,119.0,,Cat10
2018-02-13,114.0,,Cat10
2018-02-14,129.0,,Cat10
2018-02-15,124.0,,Cat10
2018-02-16,134.0,,Cat10
2018-02-17,143.0,,Cat10
2018-02-18,122.0,,Cat10
2018-02-19,149.0,,Cat10
2018-02-20,148.0,,Cat10
2018-02-21,115.0,,Cat10
2018-02-22,121.0,,Cat10
2018-02-23,108.0,,Cat10
2018-02-24,137.0,,Cat10
2018-02-25,114.0,,Cat10
2018-02-26,136.0,,Cat10
2018-02-27,130.0,,Cat10
2018-02-28,111.0,,Cat10
2018-01-03,157.0,,Cat10
2018-02-03,149.0,,Cat10
2018-03-03,173.0,,Cat10
2018-04-03,176.0,,Cat10
2018-05-03,170.0,,Cat10
2018-06-03,196.0,,Cat10
2018-07-03,187.0,,Cat10
2018-08-03,292.0,,Cat10
2018-09-03,323.0,,Cat10
2018-10-03,228.0,,Cat10
2018-11-03,206.0,,Cat10
2018-12-03,240.0,,Cat10
2018-03-13,191.0,,Cat10
2018-03-14,182.0,,Cat10
2018-03-15,314.0,,Cat10
2018-03-16,319.0,,Cat10
2018-03-17,262.0,,Cat10
2018-03-18,194.0,,Cat10
2018-03-19,151.0,,Cat10
2018-03-20,166.0,,Cat10
2018-03-21,201.0,,Cat10
2018-03-22,205.0,,Cat10
2018-03-23,272.0,,Cat10
2018-03-24,322.0,,Cat10
2018-03-25,256.0,,Cat10
2018-03-26,212.0,,Cat10
2018-03-27,204.0,,Cat10
2018-03-28,181.0,,Cat10
2018-03-29,160.0,,Cat10
2018-03-30,178.0,,Cat10
2018-03-31,189.0,,Cat10
2018-01-04,137.0,,Cat10
2018-02-04,171.0,,Cat10
2018-03-04,170.0,,Cat10
2018-04-04,162.0,,Cat10
2018-05-04,178.0,,Cat10
2018-06-04,184.0,,Cat10
2018-07-04,147.0,,Cat10
2018-08-04,146.0,,Cat10
2018-09-04,147.0,,Cat10
2018-10-04,177.0,,Cat10
2018-11-04,165.0,,Cat10
2018-12-04,164.0,,Cat10
2018-04-13,160.0,,Cat10
2018-04-14,150.0,,Cat10
2018-04-15,164.0,,Cat10
2018-04-16,154.0,,Cat10
2018-04-17,163.0,,Cat10
2018-04-18,171.0,,Cat10
2018-04-19,201.0,,Cat10
2018-04-20,173.0,,Cat10
2018-04-21,171.0,,Cat10
2018-04-22,161.0,,Cat10
2018-04-23,143.0,,Cat10
2018-04-24,174.0,,Cat10
2018-04-25,157.0,,Cat10
2018-04-26,141.0,,Cat10
2018-04-27,160.0,,Cat10
2018-04-28,171.0,,Cat10
2018-04-29,166.0,,Cat10
2018-04-30,167.0,,Cat10
2018-01-05,138.0,,Cat10
2018-02-05,151.0,,Cat10
2018-03-05,153.0,,Cat10
2018-04-05,135.0,,Cat10
2018-05-05,98.0,,Cat10
2018-06-05,136.0,,Cat10
2018-07-05,134.0,,Cat10
2018-08-05,141.0,,Cat10
2018-09-05,177.0,,Cat10
2018-10-05,186.0,,Cat10
2018-11-05,141.0,,Cat10
2018-12-05,135.0,,Cat10
2018-05-13,135.0,,Cat10
2018-05-14,147.0,,Cat10
2018-05-15,118.0,,Cat10
2018-05-16,165.0,,Cat10
2018-05-17,164.0,,Cat10
2018-05-18,148.0,,Cat10
2018-05-19,128.0,,Cat10
2018-05-20,125.0,,Cat10
2018-05-21,142.0,,Cat10
2018-05-22,156.0,,Cat10
2018-05-23,145.0,,Cat10
2018-05-24,210.0,,Cat10
2018-05-25,175.0,,Cat10
2018-05-26,138.0,,Cat10
2018-05-27,132.0,,Cat10
2018-05-28,152.0,,Cat10
2018-05-29,153.0,,Cat10
2018-05-30,147.0,,Cat10
2018-05-31,211.0,,Cat10
2018-01-06,173.0,,Cat10
2018-02-06,171.0,,Cat10
2018-03-06,158.0,,Cat10
2018-04-06,167.0,,Cat10
2018-05-06,161.0,,Cat10
2018-06-06,157.0,,Cat10
2018-07-06,117.0,,Cat10
2018-08-06,135.0,,Cat10
2018-09-06,114.0,,Cat10
2018-10-06,119.0,,Cat10
2018-11-06,157.0,,Cat10
2018-12-06,139.0,,Cat10
2018-06-13,152.0,,Cat10
2018-06-14,141.0,,Cat10
2018-06-15,143.0,,Cat10
2018-06-16,129.0,,Cat10
2018-06-17,155.0,,Cat10
2018-06-18,138.0,,Cat10
2018-06-19,162.0,,Cat10
2018-06-20,162.0,,Cat10
2018-06-21,197.0,,Cat10
2018-06-22,193.0,,Cat10
2018-06-23,136.0,,Cat10
2018-06-24,150.0,,Cat10
2018-06-25,137.0,,Cat10
2018-06-26,145.0,,Cat10
2018-06-27,173.0,,Cat10
2018-06-28,183.0,,Cat10
2018-06-29,158.0,,Cat10
2018-06-30,135.0,,Cat10
2018-01-07,150.0,,Cat10
2018-02-07,120.0,,Cat10
2018-03-07,159.0,,Cat10
2018-04-07,133.0,,Cat10
2018-05-07,135.0,,Cat10
2018-06-07,127.0,,Cat10
2018-07-07,140.0,,Cat10
2018-08-07,125.0,,Cat10
2018-09-07,126.0,,Cat10
2018-10-07,152.0,,Cat10
2018-11-07,164.0,,Cat10
2018-12-07,134.0,,Cat10
2018-07-13,114.0,,Cat10
2018-07-14,125.0,,Cat10
2018-07-15,140.0,,Cat10
2018-07-16,119.0,,Cat10
2018-07-17,145.0,,Cat10
2018-07-18,109.0,,Cat10
2018-07-19,163.0,,Cat10
2018-07-20,113.0,,Cat10
2018-07-21,124.0,,Cat10
2018-07-22,133.0,,Cat10
2018-07-23,150.0,,Cat10
2018-07-24,131.0,,Cat10
2018-07-25,386.0,,Cat10
2018-07-26,687.0,,Cat10
2018-07-27,683.0,,Cat10
2018-07-28,628.0,,Cat10
2018-07-29,614.0,,Cat10
2018-07-30,633.0,,Cat10
2018-07-31,639.0,,Cat10
2018-01-08,650.0,,Cat10
2018-02-08,643.0,,Cat10
2018-03-08,621.0,,Cat10
2018-04-08,612.0,,Cat10
2018-05-08,637.0,,Cat10
2018-06-08,596.0,,Cat10
2018-07-08,483.0,,Cat10
2018-08-08,463.0,,Cat10
2018-09-08,487.0,,Cat10
2018-10-08,482.0,,Cat10
2018-11-08,482.0,,Cat10
2018-12-08,485.0,,Cat10
2018-08-13,472.0,,Cat10
2018-08-14,360.0,,Cat10
2018-08-15,171.0,,Cat10
2018-08-16,252.0,,Cat10
2018-08-17,409.0,,Cat10
2018-08-18,406.0,,Cat10
2018-08-19,389.0,,Cat10
2018-08-20,390.0,,Cat10
2018-08-21,400.0,,Cat10
2018-08-22,366.0,,Cat10
2018-08-23,382.0,,Cat10
2018-08-24,366.0,,Cat10
2018-08-25,341.0,,Cat10
2018-08-26,358.0,,Cat10
2018-08-27,405.0,,Cat10
2018-08-28,390.0,,Cat10
2018-08-29,390.0,,Cat10
2018-08-30,385.0,,Cat10
2018-08-31,395.0,,Cat10
2018-01-09,398.0,,Cat10
2018-02-09,361.0,,Cat10
2018-03-09,364.0,,Cat10
2018-04-09,351.0,,Cat10
2018-05-09,364.0,,Cat10
2018-06-09,355.0,,Cat10
2018-07-09,373.0,,Cat10
2018-08-09,365.0,,Cat10
2018-09-09,374.0,,Cat10
2018-10-09,353.0,,Cat10
2018-11-09,346.0,,Cat10
2018-12-09,397.0,,Cat10
2018-09-13,320.0,,Cat10
2018-09-14,162.0,,Cat10
2018-09-15,142.0,,Cat10
2018-09-16,152.0,,Cat10
2018-09-17,166.0,,Cat10
2018-09-18,145.0,,Cat10
2018-09-19,150.0,,Cat10
2018-09-20,145.0,,Cat10
2018-09-21,176.0,,Cat10
2018-09-22,139.0,,Cat10
2018-09-23,159.0,,Cat10
2018-09-24,175.0,,Cat10
2018-09-25,147.0,,Cat10
2018-09-26,162.0,,Cat10
2018-09-27,130.0,,Cat10
2018-09-28,128.0,,Cat10
2018-09-29,136.0,,Cat10
2018-09-30,148.0,,Cat10
2018-01-10,137.0,,Cat10
2018-02-10,163.0,,Cat10
2018-03-10,148.0,,Cat10
2018-04-10,136.0,,Cat10
2018-05-10,110.0,,Cat10
2018-06-10,132.0,,Cat10
2018-07-10,154.0,,Cat10
2018-08-10,182.0,,Cat10
2018-09-10,151.0,,Cat10
2018-10-10,187.0,,Cat10
2018-11-10,165.0,,Cat10
2018-12-10,155.0,,Cat10
2018-10-13,153.0,,Cat10
2018-10-14,146.0,,Cat10
2018-10-15,146.0,,Cat10
2018-10-16,138.0,,Cat10
2018-10-17,151.0,,Cat10
2018-10-18,180.0,,Cat10
2018-10-19,1360.0,,Cat10
2018-10-20,1385.0,,Cat10
2018-10-21,301.0,,Cat10
2018-10-22,316.0,,Cat10
2018-10-23,180.0,,Cat10
2018-10-24,165.0,,Cat10
2018-10-25,188.0,,Cat10
2018-10-26,164.0,,Cat10
2018-10-27,178.0,,Cat10
2018-10-28,164.0,,Cat10
2018-10-29,184.0,,Cat10
2018-10-30,154.0,,Cat10
2018-10-31,137.0,,Cat10
2018-01-11,119.0,,Cat10
2018-02-11,207.0,,Cat10
2018-03-11,195.0,,Cat10
2018-04-11,211.0,,Cat10
2018-05-11,220.0,,Cat10
2018-06-11,165.0,,Cat10
2018-07-11,166.0,,Cat10
2018-08-11,157.0,,Cat10
2018-09-11,145.0,,Cat10
2018-10-11,149.0,,Cat10
2018-11-11,158.0,,Cat10
2018-12-11,147.0,,Cat10
2018-11-13,156.0,,Cat10
2018-11-14,153.0,,Cat10
2018-11-15,136.0,,Cat10
2018-11-16,182.0,,Cat10
2018-11-17,187.0,,Cat10
2018-11-18,183.0,,Cat10
2018-11-19,173.0,,Cat10
2018-11-20,153.0,,Cat10
2018-11-21,117.0,,Cat10
2018-11-22,142.0,,Cat10
2018-11-23,147.0,,Cat10
2018-11-24,188.0,,Cat10
2018-11-25,183.0,,Cat10
2018-11-26,214.0,,Cat10
2018-11-27,174.0,,Cat10
2018-11-28,150.0,,Cat10
2018-11-29,142.0,,Cat10
2018-11-30,169.0,,Cat10
2018-01-12,163.0,,Cat10
2018-02-12,172.0,,Cat10
2018-03-12,161.0,,Cat10
2018-04-12,142.0,,Cat10
2018-05-12,149.0,,Cat10
2018-06-12,154.0,,Cat10
2018-07-12,122.0,,Cat10
2018-08-12,163.0,,Cat10
2018-09-12,147.0,,Cat10
2018-10-12,168.0,,Cat10
2018-11-12,159.0,,Cat10
2018-12-12,198.0,,Cat10
2018-12-13,236.0,,Cat10
2018-12-14,222.0,,Cat10
2018-12-15,273.0,,Cat10
2018-12-16,308.0,,Cat10
2018-12-17,161.0,,Cat10
2018-12-18,3008.0,,Cat10
2018-12-19,196.0,,Cat10
2018-12-20,186.0,,Cat10
2018-12-21,184.0,,Cat10
2018-12-22,187.0,,Cat10
2018-12-23,154.0,,Cat10
2018-12-24,125.0,,Cat10
2018-12-25,96.0,,Cat10
2018-12-26,169.0,,Cat10
2018-12-27,185.0,,Cat10
2018-12-28,186.0,,Cat10
2018-12-29,157.0,,Cat10
2018-12-30,178.0,,Cat10
2018-12-31,169.0,,Cat10
2019-01-01,133.0,,Cat10
2019-02-01,146.0,,Cat10
2019-03-01,149.0,,Cat10
2019-04-01,143.0,,Cat10
2019-05-01,116.0,,Cat10
2019-06-01,122.0,,Cat10
2019-07-01,126.0,,Cat10
2019-08-01,135.0,,Cat10
2019-09-01,133.0,,Cat10
2019-10-01,124.0,,Cat10
2019-11-01,133.0,,Cat10
2019-12-01,132.0,,Cat10
2019-01-13,126.0,,Cat10
2019-01-14,157.0,,Cat10
2019-01-15,139.0,,Cat10
2019-01-16,164.0,,Cat10
2019-01-17,157.0,,Cat10
2019-01-18,176.0,,Cat10
2019-01-19,168.0,,Cat10
2019-01-20,137.0,,Cat10
2019-01-21,158.0,,Cat10
2019-01-22,166.0,,Cat10
2019-01-23,182.0,,Cat10
2019-01-24,167.0,,Cat10
2019-01-25,139.0,,Cat10
2019-01-26,131.0,,Cat10
2019-01-27,136.0,,Cat10
2019-01-28,121.0,,Cat10
2019-01-29,125.0,,Cat10
2019-01-30,135.0,,Cat10
2019-01-31,132.0,,Cat10
2019-01-02,152.0,,Cat10
2019-02-02,139.0,,Cat10
2019-03-02,136.0,,Cat10
2019-04-02,97.0,,Cat10
2019-05-02,126.0,,Cat10
2019-06-02,164.0,,Cat10
2019-07-02,138.0,,Cat10
2019-08-02,149.0,,Cat10
2019-09-02,142.0,,Cat10
2019-10-02,143.0,,Cat10
2019-11-02,131.0,,Cat10
2019-12-02,128.0,,Cat10
2019-02-13,128.0,,Cat10
2019-02-14,140.0,,Cat10
2019-02-15,135.0,,Cat10
2019-02-16,156.0,,Cat10
2019-02-17,168.0,,Cat10
2019-02-18,145.0,,Cat10
2019-02-19,162.0,,Cat10
2019-02-20,149.0,,Cat10
2019-02-21,140.0,,Cat10
2019-02-22,180.0,,Cat10
2019-02-23,126.0,,Cat10
2019-02-24,156.0,,Cat10
2019-02-25,156.0,,Cat10
2019-02-26,186.0,,Cat10
2019-02-27,167.0,,Cat10
2019-02-28,154.0,,Cat10
2019-01-03,156.0,,Cat10
2019-02-03,113.0,,Cat10
2019-03-03,142.0,,Cat10
2019-04-03,142.0,,Cat10
2019-05-03,152.0,,Cat10
2019-06-03,161.0,,Cat10
2019-07-03,124.0,,Cat10
2019-08-03,101.0,,Cat10
2019-09-03,131.0,,Cat10
2019-10-03,131.0,,Cat10
2019-11-03,135.0,,Cat10
2019-12-03,114.0,,Cat10
2019-03-13,149.0,,Cat10
2019-03-14,126.0,,Cat10
2019-03-15,119.0,,Cat10
2019-03-16,102.0,,Cat10
2019-03-17,127.0,,Cat10
2019-03-18,129.0,,Cat10
2019-03-19,125.0,,Cat10
2019-03-20,134.0,,Cat10
2019-03-21,136.0,,Cat10
2019-03-22,131.0,,Cat10
2019-03-23,136.0,,Cat10
2019-03-24,142.0,,Cat10
2019-03-25,140.0,,Cat10
2019-03-26,142.0,,Cat10
2019-03-27,480.0,,Cat10
2019-03-28,471.0,,Cat10
2019-03-29,173.0,,Cat10
2019-03-30,108.0,,Cat10
2019-03-31,138.0,,Cat10
2019-01-04,154.0,,Cat10
2019-02-04,106.0,,Cat10
2019-03-04,147.0,,Cat10
2019-04-04,150.0,,Cat10
2019-05-04,159.0,,Cat10
2019-06-04,121.0,,Cat10
2019-07-04,135.0,,Cat10
2019-08-04,130.0,,Cat10
2019-09-04,154.0,,Cat10
2019-10-04,143.0,,Cat10
2019-11-04,135.0,,Cat10
2019-12-04,139.0,,Cat10
2019-04-13,140.0,,Cat10
2019-04-14,89.0,,Cat10
2019-04-15,113.0,,Cat10
2019-04-16,119.0,,Cat10
2019-04-17,398.0,,Cat10
2019-04-18,396.0,,Cat10
2019-04-19,135.0,,Cat10
2019-04-20,142.0,,Cat10
2019-04-21,113.0,,Cat10
2019-04-22,132.0,,Cat10
2019-04-23,361.0,,Cat10
2019-04-24,280.0,,Cat10
2019-04-25,214.0,,Cat10
2019-04-26,156.0,,Cat10
2019-04-27,116.0,,Cat10
2019-04-28,143.0,,Cat10
2019-04-29,145.0,,Cat10
2019-04-30,154.0,,Cat10
2019-01-05,143.0,,Cat10
2019-02-05,161.0,,Cat10
2019-03-05,134.0,,Cat10
2019-04-05,103.0,,Cat10
2019-05-05,105.0,,Cat10
2019-06-05,125.0,,Cat10
2019-07-05,157.0,,Cat10
2019-08-05,146.0,,Cat10
2019-09-05,126.0,,Cat10
2019-10-05,122.0,,Cat10
2019-11-05,109.0,,Cat10
2019-12-05,144.0,,Cat10
2019-05-13,127.0,,Cat10
2019-05-14,132.0,,Cat10
2019-05-15,114.0,,Cat10
2019-05-16,1202.0,,Cat10
2019-05-17,378.0,,Cat10
2019-05-18,149.0,,Cat10
2019-05-19,163.0,,Cat10
2019-05-20,161.0,,Cat10
2019-05-21,142.0,,Cat10
2019-05-22,168.0,,Cat10
2019-05-23,158.0,,Cat10
2019-05-24,151.0,,Cat10
2019-05-25,113.0,,Cat10
2019-05-26,112.0,,Cat10
2019-05-27,158.0,,Cat10
2019-05-28,140.0,,Cat10
2019-05-29,131.0,,Cat10
2019-05-30,141.0,,Cat10
2019-05-31,125.0,,Cat10
2019-01-06,108.0,,Cat10
2019-02-06,95.0,,Cat10
2019-03-06,135.0,,Cat10
2019-04-06,125.0,,Cat10
2019-05-06,117.0,,Cat10
2019-06-06,141.0,,Cat10
2019-07-06,149.0,,Cat10
2019-08-06,119.0,,Cat10
2019-09-06,119.0,,Cat10
2019-10-06,116.0,,Cat10
2019-11-06,124.0,,Cat10
2019-12-06,147.0,,Cat10
2019-06-13,154.0,,Cat10
2019-06-14,117.0,,Cat10
2019-06-15,104.0,,Cat10
2019-06-16,140.0,,Cat10
2019-06-17,129.0,,Cat10
2019-06-18,138.0,,Cat10
2019-06-19,128.0,,Cat10
2019-06-20,127.0,,Cat10
2019-06-21,127.0,,Cat10
2019-06-22,100.0,,Cat10
2019-06-23,139.0,,Cat10
2019-06-24,138.0,,Cat10
2019-06-25,358.0,,Cat10
2019-06-26,425.0,,Cat10
2019-06-27,259.0,,Cat10
2019-06-28,272.0,,Cat10
2019-06-29,151.0,,Cat10
2019-06-30,151.0,,Cat10
2019-01-07,137.0,,Cat10
2019-02-07,131.0,,Cat10
2019-03-07,135.0,,Cat10
2019-04-07,96.0,,Cat10
2019-05-07,139.0,,Cat10
2019-06-07,120.0,,Cat10
2019-07-07,140.0,,Cat10
2019-08-07,114.0,,Cat10
2019-09-07,104.0,,Cat10
2019-10-07,106.0,,Cat10
2019-11-07,150.0,,Cat10
2019-12-07,147.0,,Cat10
2019-07-13,143.0,,Cat10
2019-07-14,143.0,,Cat10
2019-07-15,140.0,,Cat10
2019-07-16,133.0,,Cat10
2019-07-17,135.0,,Cat10
2019-07-18,155.0,,Cat10
2019-07-19,122.0,,Cat10
2019-07-20,114.0,,Cat10
2019-07-21,156.0,,Cat10
2019-07-22,165.0,,Cat10
2019-07-23,118.0,,Cat10
2019-07-24,112.0,,Cat10
2019-07-25,109.0,,Cat10
2019-07-26,134.0,,Cat10
2019-07-27,115.0,,Cat10
2019-07-28,152.0,,Cat10
2019-07-29,144.0,,Cat10
2019-07-30,134.0,,Cat10
2019-07-31,146.0,,Cat10
2019-01-08,136.0,,Cat10
2019-02-08,165.0,,Cat10
2019-03-08,120.0,,Cat10
2019-04-08,143.0,,Cat10
2019-05-08,139.0,,Cat10
2019-06-08,171.0,,Cat10
2019-07-08,146.0,,Cat10
2019-08-08,140.0,,Cat10
2019-09-08,149.0,,Cat10
2019-10-08,135.0,,Cat10
2019-11-08,199.0,,Cat10
2019-12-08,186.0,,Cat10
2019-08-13,188.0,,Cat10
2019-08-14,152.0,,Cat10
2019-08-15,149.0,,Cat10
2019-08-16,161.0,,Cat10
2019-08-17,155.0,,Cat10
2019-08-18,142.0,,Cat10
2019-08-19,159.0,,Cat10
2019-08-20,223.0,,Cat10
2019-08-21,189.0,,Cat10
2019-08-22,193.0,,Cat10
2019-08-23,144.0,,Cat10
2019-08-24,182.0,,Cat10
2019-08-25,189.0,,Cat10
2019-08-26,410.0,,Cat10
2019-08-27,591.0,,Cat10
2019-08-28,570.0,,Cat10
2019-08-29,566.0,,Cat10
2019-08-30,508.0,,Cat10
2019-08-31,448.0,,Cat10
2019-01-09,524.0,,Cat10
2019-02-09,510.0,,Cat10
2019-03-09,350.0,,Cat10
2019-04-09,333.0,,Cat10
2019-05-09,386.0,,Cat10
2019-06-09,394.0,,Cat10
2019-07-09,363.0,,Cat10
2019-08-09,449.0,,Cat10
2019-09-09,367.0,,Cat10
2019-10-09,374.0,,Cat10
2019-11-09,305.0,,Cat10
2019-12-09,178.0,,Cat10
2019-09-13,184.0,,Cat10
2019-09-14,166.0,,Cat10
2019-09-15,195.0,,Cat10
2019-09-16,207.0,,Cat10
2019-09-17,185.0,,Cat10
2019-09-18,187.0,,Cat10
2019-09-19,211.0,,Cat10
2019-09-20,172.0,,Cat10
2019-09-21,149.0,,Cat10
2019-09-22,179.0,,Cat10
2019-09-23,223.0,,Cat10
2019-09-24,196.0,,Cat10
2019-09-25,244.0,,Cat10
2019-09-26,186.0,,Cat10
2019-09-27,159.0,,Cat10
2019-09-28,170.0,,Cat10
2019-09-29,158.0,,Cat10
2019-09-30,191.0,,Cat10
2019-01-10,199.0,,Cat10
2019-02-10,171.0,,Cat10
2019-03-10,172.0,,Cat10
2019-04-10,161.0,,Cat10
2019-05-10,137.0,,Cat10
2019-06-10,182.0,,Cat10
2019-07-10,190.0,,Cat10
2019-08-10,176.0,,Cat10
2019-09-10,167.0,,Cat10
2019-10-10,157.0,,Cat10
2019-11-10,137.0,,Cat10
2019-12-10,169.0,,Cat10
2019-10-13,157.0,,Cat10
2019-10-14,172.0,,Cat10
2019-10-15,213.0,,Cat10
2019-10-16,201.0,,Cat10
2019-10-17,175.0,,Cat10
2019-10-18,156.0,,Cat10
2019-10-19,143.0,,Cat10
2019-10-20,155.0,,Cat10
2019-10-21,169.0,,Cat10
2019-10-22,194.0,,Cat10
2019-10-23,172.0,,Cat10
2019-10-24,202.0,,Cat10
2019-10-25,173.0,,Cat10
2019-10-26,153.0,,Cat10
2019-10-27,167.0,,Cat10
2019-10-28,155.0,,Cat10
2019-10-29,183.0,,Cat10
2019-10-30,181.0,,Cat10
2019-10-31,186.0,,Cat10
2019-01-11,163.0,,Cat10
2019-02-11,121.0,,Cat10
2019-03-11,151.0,,Cat10
2019-04-11,154.0,,Cat10
2019-05-11,151.0,,Cat10
2019-06-11,192.0,,Cat10
2019-07-11,183.0,,Cat10
2019-08-11,167.0,,Cat10
2019-09-11,178.0,,Cat10
2019-10-11,205.0,,Cat10
2019-11-11,138.0,,Cat10
2019-12-11,143.0,,Cat10
2019-11-13,163.0,,Cat10
2019-11-14,176.0,,Cat10
2019-11-15,145.0,,Cat10
2019-11-16,158.0,,Cat10
2019-11-17,169.0,,Cat10
2019-11-18,113.0,,Cat10
2019-11-19,158.0,,Cat10
2019-11-20,177.0,,Cat10
2019-11-21,151.0,,Cat10
2019-11-22,172.0,,Cat10
2019-11-23,152.0,,Cat10
2019-11-24,145.0,,Cat10
2019-11-25,161.0,,Cat10
2019-11-26,159.0,,Cat10
2019-11-27,148.0,,Cat10
2019-11-28,112.0,,Cat10
2019-11-29,122.0,,Cat10
2019-11-30,141.0,,Cat10
2019-01-12,106.0,,Cat10
2019-02-12,154.0,,Cat10
2019-03-12,146.0,,Cat10
2019-04-12,143.0,,Cat10
2019-05-12,166.0,,Cat10
2019-06-12,151.0,,Cat10
2019-07-12,136.0,,Cat10
2019-08-12,124.0,,Cat10
2019-09-12,182.0,,Cat10
2019-10-12,185.0,,Cat10
2019-11-12,164.0,,Cat10
2019-12-12,152.0,,Cat10
2019-12-13,121.0,,Cat10
2019-12-14,154.0,,Cat10
2019-12-15,179.0,,Cat10
2019-12-16,182.0,,Cat10
2019-12-17,176.0,,Cat10
2019-12-18,160.0,,Cat10
2019-12-19,171.0,,Cat10
2019-12-20,144.0,,Cat10
2019-12-21,142.0,,Cat10
2019-12-22,157.0,,Cat10
2019-12-23,173.0,,Cat10
2019-12-24,118.0,,Cat10
2019-12-25,148.0,,Cat10
2019-12-26,170.0,,Cat10
2019-12-27,235.0,,Cat10
2019-12-28,218.0,,Cat10
2019-12-29,229.0,,Cat10
2019-12-30,216.0,,Cat10
2019-12-31,208.0,,Cat10
2020-01-01,132.0,,Cat10
2020-02-01,170.0,,Cat10
2020-03-01,168.0,,Cat10
2020-04-01,157.0,,Cat10
2020-05-01,135.0,,Cat10
2020-06-01,165.0,,Cat10
2020-01-13,169.0,,Cat10
2020-01-14,179.0,,Cat10
2020-01-15,173.0,,Cat10
2020-01-16,182.0,,Cat10
2020-01-17,176.0,,Cat10
2020-01-18,141.0,,Cat10
2020-01-19,134.0,,Cat10
2020-01-20,181.0,,Cat10
2020-01-21,155.0,,Cat10
2020-01-22,171.0,,Cat10
2020-01-23,156.0,,Cat10
2020-01-24,165.0,,Cat10
2020-01-25,177.0,,Cat10
2020-01-26,155.0,,Cat10
2020-01-27,167.0,,Cat10
2020-01-28,199.0,,Cat10
2020-01-29,187.0,,Cat10
2020-01-30,163.0,,Cat10
2020-01-31,182.0,,Cat10
2020-01-02,167.0,,Cat10
2020-02-02,173.0,,Cat10
2020-03-02,183.0,,Cat10
2020-04-02,202.0,,Cat10
2020-05-02,186.0,,Cat10
2020-06-02,190.0,,Cat10
2020-02-13,226.0,,Cat10
2020-02-14,169.0,,Cat10
2020-02-15,191.0,,Cat10
2020-02-16,157.0,,Cat10
2020-02-17,209.0,,Cat10
2020-02-18,214.0,,Cat10
2020-02-19,178.0,,Cat10
2020-02-20,223.0,,Cat10
2020-02-21,197.0,,Cat10
2020-02-22,218.0,,Cat10
2020-02-23,206.0,,Cat10
2020-02-24,222.0,,Cat10
2020-02-25,201.0,,Cat10
2020-02-26,185.0,,Cat10
2020-02-27,177.0,,Cat10
2020-02-28,178.0,,Cat10
2020-02-29,191.0,,Cat10
2020-01-03,183.0,,Cat10
2020-02-03,172.0,,Cat10
2020-03-03,179.0,,Cat10
2020-04-03,203.0,,Cat10
2020-05-03,193.0,,Cat10
2020-06-03,190.0,,Cat10
2020-03-13,142.0,,Cat10
2020-03-14,160.0,,Cat10
2020-03-15,178.0,,Cat10
2020-03-16,146.0,,Cat10
2020-03-17,148.0,,Cat10
2020-03-18,148.0,,Cat10
2020-03-19,115.0,,Cat10
2020-03-20,94.0,,Cat10
2020-03-21,114.0,,Cat10
2020-03-22,112.0,,Cat10
2020-03-23,104.0,,Cat10
2020-03-24,113.0,,Cat10
