date,Category,visits,testdrive,leads,total_spend_nobrand_nodig,total_spend_nobrand
13/02/18,Cat4,5203,1730,342,67501.19524,147283.0819
13/02/18,Cat5,12839,4605,638,225120.325,333973.9555
13/02/18,Cat6,822,293,11,0,3870.728343
13/02/18,Cat7,6309,2789,411,71854.95424,131888.424
13/02/18,Cat8,13497,5335,661,745469.5167,1025837.069
13/02/18,Cat9,1036,267,35,0,20262.27096
13/02/18,Cat10,500,114,10,0,0
13/02/18,Cat11,21111,9293,947,16529.70714,142179.1558
14/02/18,Cat1,9643,3120,362,91553.92857,148433.4066
14/02/18,Cat2,6192,2306,453,53389.11905,129949.1739
14/02/18,Cat3,6665,1687,424,352694.6019,492267.2299
14/02/18,Cat4,4653,1419,322,67501.19524,147283.0819
14/02/18,Cat5,11416,4141,627,225120.325,333973.9555
14/02/18,Cat6,706,271,4,0,3870.728343
14/02/18,Cat7,5958,2693,434,71854.95424,131888.424
14/02/18,Cat8,12250,4935,734,745469.5167,1025837.069
14/02/18,Cat9,964,269,46,0,20262.27096
14/02/18,Cat10,479,129,18,0,0
14/02/18,Cat11,19240,8405,893,16529.70714,142179.1558
15/02/18,Cat1,11945,3766,414,91553.92857,148433.4066
15/02/18,Cat2,6645,2369,434,53389.11905,129949.1739
15/02/18,Cat3,9696,1875,413,352694.6019,492267.2299
15/02/18,Cat4,5045,1696,328,67501.19524,147283.0819
15/02/18,Cat5,12064,4481,661,225120.325,333973.9555
15/02/18,Cat6,774,311,5,0,3870.728343
15/02/18,Cat7,6005,2774,355,71854.95424,131888.424
15/02/18,Cat8,12676,4964,758,745469.5167,1025837.069
15/02/18,Cat9,960,282,57,0,20262.27096
15/02/18,Cat10,462,124,13,0,0
15/02/18,Cat11,19986,8849,937,16529.70714,142179.1558
16/02/18,Cat1,11771,3791,448,91553.92857,148433.4066
16/02/18,Cat2,6865,2537,472,53389.11905,129949.1739
16/02/18,Cat3,9428,1865,567,352694.6019,492267.2299
16/02/18,Cat4,5333,1772,377,67501.19524,147283.0819
16/02/18,Cat5,12796,4716,709,225120.325,333973.9555
16/02/18,Cat6,716,284,7,0,3870.728343
16/02/18,Cat7,6292,2956,363,71854.95424,131888.424
16/02/18,Cat8,12955,5130,932,745469.5167,1025837.069
16/02/18,Cat9,941,276,48,0,20262.27096
16/02/18,Cat10,486,134,23,0,0
16/02/18,Cat11,20666,9010,923,16529.70714,142179.1558
17/02/18,Cat1,10702,3606,405,91553.92857,148433.4066
17/02/18,Cat2,6978,2622,512,53389.11905,129949.1739
17/02/18,Cat3,10136,2214,541,352694.6019,492267.2299
17/02/18,Cat4,5989,1950,406,67501.19524,147283.0819
17/02/18,Cat5,14500,5211,709,225120.325,333973.9555
17/02/18,Cat6,655,293,5,0,3870.728343
17/02/18,Cat7,6307,3200,340,71854.95424,131888.424
17/02/18,Cat8,12843,5303,876,745469.5167,1025837.069
17/02/18,Cat9,902,313,27,0,20262.27096
17/02/18,Cat10,438,143,14,0,0
17/02/18,Cat11,22748,10345,1043,16529.70714,142179.1558
18/02/18,Cat1,11432,4119,449,91553.92857,148433.4066
18/02/18,Cat2,7304,2886,476,53389.11905,129949.1739
18/02/18,Cat3,9515,2188,446,352694.6019,492267.2299
18/02/18,Cat4,5746,2041,364,67501.19524,147283.0819
18/02/18,Cat5,14557,5438,690,225120.325,333973.9555
18/02/18,Cat6,688,310,3,0,3870.728343
18/02/18,Cat7,6729,3565,351,71854.95424,131888.424
18/02/18,Cat8,13199,5673,811,745469.5167,1025837.069
18/02/18,Cat9,878,270,39,0,20262.27096
18/02/18,Cat10,426,122,13,0,0
18/02/18,Cat11,22902,10620,1005,16529.70714,142179.1558
19/02/18,Cat1,10981,3717,474,96940.92857,153820.4066
19/02/18,Cat2,7539,2891,544,53745.11904,130305.1739
19/02/18,Cat3,9188,2158,525,372667.7447,477546.6107
19/02/18,Cat4,5986,2003,493,49210.8381,105114.9676
19/02/18,Cat5,14576,5349,856,69429.88215,129844.2932
19/02/18,Cat6,799,331,12,0,3551.28558
19/02/18,Cat7,6872,3411,408,30137.86852,74851.12786
19/02/18,Cat8,13161,5440,940,614827.266,828038.1193
19/02/18,Cat9,1029,323,51,0,18053.06332
19/02/18,Cat10,505,149,10,0,0
19/02/18,Cat11,22615,10093,1168,0,102238.8201
20/02/18,Cat1,10810,3545,490,96940.92857,153820.4066
20/02/18,Cat2,7226,2567,553,53745.11904,130305.1739
20/02/18,Cat3,8403,1897,421,372667.7447,477546.6107
20/02/18,Cat4,5308,1793,383,49210.8381,105114.9676
20/02/18,Cat5,12976,4601,731,69429.88215,129844.2932
20/02/18,Cat6,786,264,5,0,3551.28558
20/02/18,Cat7,6362,3088,399,30137.86852,74851.12786
20/02/18,Cat8,12525,5027,822,614827.266,828038.1193
20/02/18,Cat9,993,309,45,0,18053.06332
20/02/18,Cat10,522,148,23,0,0
20/02/18,Cat11,21135,9183,1018,0,102238.8201
21/02/18,Cat1,11018,3384,458,96940.92857,153820.4066
21/02/18,Cat2,7263,2636,453,53745.11904,130305.1739
21/02/18,Cat3,8056,1798,525,372667.7447,477546.6107
21/02/18,Cat4,4924,1617,450,49210.8381,105114.9676
21/02/18,Cat5,12202,4302,682,69429.88215,129844.2932
21/02/18,Cat6,737,244,7,0,3551.28558
21/02/18,Cat7,6238,2956,441,30137.86852,74851.12786
21/02/18,Cat8,12185,4867,859,614827.266,828038.1193
21/02/18,Cat9,1008,260,42,0,18053.06332
21/02/18,Cat10,466,115,18,0,0
21/02/18,Cat11,20872,9163,1075,0,102238.8201
22/02/18,Cat1,10715,3453,501,96940.92857,153820.4066
22/02/18,Cat2,7394,2597,522,53745.11904,130305.1739
22/02/18,Cat3,8528,1791,535,372667.7447,477546.6107
22/02/18,Cat4,5545,1693,413,49210.8381,105114.9676
22/02/18,Cat5,12723,4315,723,69429.88215,129844.2932
22/02/18,Cat6,768,270,9,0,3551.28558
22/02/18,Cat7,6220,2923,462,30137.86852,74851.12786
22/02/18,Cat8,12355,5003,901,614827.266,828038.1193
22/02/18,Cat9,1006,282,38,0,18053.06332
22/02/18,Cat10,503,121,22,0,0
22/02/18,Cat11,20812,9074,1111,0,102238.8201
23/02/18,Cat1,10480,3412,434,96940.92857,153820.4066
23/02/18,Cat2,6896,2557,454,53745.11904,130305.1739
23/02/18,Cat3,8829,1876,442,372667.7447,477546.6107
23/02/18,Cat4,5496,1705,383,49210.8381,105114.9676
23/02/18,Cat5,13312,4479,733,69429.88215,129844.2932
23/02/18,Cat6,725,198,5,0,3551.28558
23/02/18,Cat7,5941,2719,446,30137.86852,74851.12786
23/02/18,Cat8,11822,4673,863,614827.266,828038.1193
23/02/18,Cat9,897,263,43,0,18053.06332
23/02/18,Cat10,466,108,19,0,0
23/02/18,Cat11,20516,8746,1102,0,102238.8201
24/02/18,Cat1,10529,3616,465,96940.92857,153820.4066
24/02/18,Cat2,7175,2723,545,53745.11904,130305.1739
24/02/18,Cat3,9175,2118,442,372667.7447,477546.6107
24/02/18,Cat4,5914,1913,326,49210.8381,105114.9676
24/02/18,Cat5,14359,5131,643,69429.88215,129844.2932
24/02/18,Cat6,727,271,7,0,3551.28558
24/02/18,Cat7,6137,3114,425,30137.86852,74851.12786
24/02/18,Cat8,12183,4943,828,614827.266,828038.1193
24/02/18,Cat9,910,304,53,0,18053.06332
24/02/18,Cat10,424,137,16,0,0
24/02/18,Cat11,21817,9813,1068,0,102238.8201
25/02/18,Cat1,11193,3936,413,96940.92857,153820.4066
25/02/18,Cat2,7438,2880,482,53745.11904,130305.1739
25/02/18,Cat3,9141,2109,424,372667.7447,477546.6107
25/02/18,Cat4,5828,1925,365,49210.8381,105114.9676
25/02/18,Cat5,14755,5312,674,69429.88215,129844.2932
25/02/18,Cat6,749,295,6,0,3551.28558
25/02/18,Cat7,6473,3211,436,30137.86852,74851.12786
25/02/18,Cat8,12311,5182,816,614827.266,828038.1193
25/02/18,Cat9,941,317,44,0,18053.06332
25/02/18,Cat10,417,114,12,0,0
25/02/18,Cat11,22616,10458,993,0,102238.8201
26/02/18,Cat1,11222,3592,452,29942.17143,34035.22493
26/02/18,Cat2,7879,2921,480,13601.11429,16468.6153
26/02/18,Cat3,8955,1952,466,73465.7021,125754.6689
26/02/18,Cat4,5946,1856,421,25904.53601,58096.99009
26/02/18,Cat5,13571,4628,757,244280.4072,292102.5616
26/02/18,Cat6,698,247,6,0,272.1336735
26/02/18,Cat7,6202,2787,436,1301.5,23262.78717
26/02/18,Cat8,12233,4842,910,148266.7371,257808.2495
26/02/18,Cat9,1076,291,73,4453.028571,8398.725223
26/02/18,Cat10,453,136,16,0,0
26/02/18,Cat11,21674,9518,1139,10783.22143,47810.90107
27/02/18,Cat1,10787,3421,495,29942.17143,34035.22493
27/02/18,Cat2,7485,2773,536,13601.11429,16468.6153
27/02/18,Cat3,8229,1890,417,73465.7021,125754.6689
27/02/18,Cat4,5437,1740,398,25904.53601,58096.99009
27/02/18,Cat5,12907,4451,660,244280.4072,292102.5616
27/02/18,Cat6,811,262,9,0,272.1336735
27/02/18,Cat7,6073,2757,417,1301.5,23262.78717
27/02/18,Cat8,11704,4508,843,148266.7371,257808.2495
27/02/18,Cat9,1052,337,54,4453.028571,8398.725223
27/02/18,Cat10,477,130,25,0,0
27/02/18,Cat11,20429,8669,1099,10783.22143,47810.90107
28/02/18,Cat1,10411,3239,456,29942.17143,34035.22493
28/02/18,Cat2,7032,2605,490,13601.11429,16468.6153
28/02/18,Cat3,7763,1734,428,73465.7021,125754.6689
28/02/18,Cat4,5265,1583,366,25904.53601,58096.99009
28/02/18,Cat5,12351,4114,668,244280.4072,292102.5616
28/02/18,Cat6,737,256,13,0,272.1336735
28/02/18,Cat7,5945,2704,427,1301.5,23262.78717
28/02/18,Cat8,11339,4367,770,148266.7371,257808.2495
28/02/18,Cat9,956,280,49,4453.028571,8398.725223
28/02/18,Cat10,471,111,21,0,0
28/02/18,Cat11,19450,8348,1034,10783.22143,47810.90107
01/03/18,Cat1,14927,4706,485,29942.17143,34035.22493
01/03/18,Cat2,10293,3470,509,13601.11429,16468.6153
01/03/18,Cat3,9684,2343,350,73465.7021,125754.6689
01/03/18,Cat4,7261,2107,302,25904.53601,58096.99009
01/03/18,Cat5,16924,5864,577,244280.4072,292102.5616
01/03/18,Cat6,1175,402,13,0,272.1336735
01/03/18,Cat7,9504,4050,361,1301.5,23262.78717
01/03/18,Cat8,18876,6056,681,148266.7371,257808.2495
01/03/18,Cat9,1801,473,39,4453.028571,8398.725223
01/03/18,Cat10,946,157,8,0,0
01/03/18,Cat11,28925,11847,1012,10783.22143,47810.90107
02/03/18,Cat1,14471,4397,429,29942.17143,34035.22493
02/03/18,Cat2,9837,3303,479,13601.11429,16468.6153
02/03/18,Cat3,9123,2193,373,73465.7021,125754.6689
02/03/18,Cat4,7233,2183,308,25904.53601,58096.99009
02/03/18,Cat5,17577,6051,667,244280.4072,292102.5616
02/03/18,Cat6,1117,350,3,0,272.1336735
02/03/18,Cat7,8835,3795,402,1301.5,23262.78717
02/03/18,Cat8,19055,6134,734,148266.7371,257808.2495
02/03/18,Cat9,1624,403,45,4453.028571,8398.725223
02/03/18,Cat10,892,149,13,0,0
02/03/18,Cat11,28869,11770,928,10783.22143,47810.90107
03/03/18,Cat1,14396,4647,401,29942.17143,34035.22493
03/03/18,Cat2,9725,3387,444,13601.11429,16468.6153
03/03/18,Cat3,10328,2612,393,73465.7021,125754.6689
03/03/18,Cat4,7665,2384,319,25904.53601,58096.99009
03/03/18,Cat5,19346,6965,612,244280.4072,292102.5616
03/03/18,Cat6,895,327,5,0,272.1336735
03/03/18,Cat7,8558,3747,405,1301.5,23262.78717
03/03/18,Cat8,19344,6011,664,148266.7371,257808.2495
03/03/18,Cat9,1421,419,38,4453.028571,8398.725223
03/03/18,Cat10,790,173,10,0,0
03/03/18,Cat11,31641,13451,1035,10783.22143,47810.90107
04/03/18,Cat1,14785,4838,402,29942.17143,34035.22493
04/03/18,Cat2,10478,3704,434,13601.11429,16468.6153
04/03/18,Cat3,10427,2792,365,73465.7021,125754.6689
04/03/18,Cat4,7707,2408,306,25904.53601,58096.99009
04/03/18,Cat5,19748,7281,547,244280.4072,292102.5616
04/03/18,Cat6,1042,381,4,0,272.1336735
04/03/18,Cat7,9477,4446,370,1301.5,23262.78717
04/03/18,Cat8,19503,6736,651,148266.7371,257808.2495
04/03/18,Cat9,1528,449,32,4453.028571,8398.725223
04/03/18,Cat10,801,176,11,0,0
04/03/18,Cat11,33195,14250,1001,10783.22143,47810.90107
05/03/18,Cat1,15311,4847,492,68140.84106,119546.9919
05/03/18,Cat2,10944,3655,499,56598.79285,140176.258
05/03/18,Cat3,9873,2495,451,192699.3115,394034.283
05/03/18,Cat4,7336,2252,354,26888.16124,106516.9713
05/03/18,Cat5,18504,6631,687,183371.3122,281739.242
05/03/18,Cat6,1147,389,9,0,4009.524232
05/03/18,Cat7,9539,4026,430,25367.96429,103336.7117
05/03/18,Cat8,20545,6252,807,365369.2597,660569.9329
05/03/18,Cat9,1750,462,48,13788.91857,34674.36081
05/03/18,Cat10,816,170,17,0,0
05/03/18,Cat11,30685,12771,1122,102932.7361,211295.455
06/03/18,Cat1,15203,4721,458,68140.84106,119546.9919
06/03/18,Cat2,10558,3535,535,56598.79285,140176.258
06/03/18,Cat3,9048,2403,414,192699.3115,394034.283
06/03/18,Cat4,6880,2128,336,26888.16124,106516.9713
06/03/18,Cat5,17073,5957,642,183371.3122,281739.242
06/03/18,Cat6,1284,354,6,0,4009.524232
06/03/18,Cat7,9433,3730,445,25367.96429,103336.7117
06/03/18,Cat8,23168,7677,749,365369.2597,660569.9329
06/03/18,Cat9,1850,429,53,13788.91857,34674.36081
06/03/18,Cat10,1145,196,13,0,0
06/03/18,Cat11,28895,12153,1016,102932.7361,211295.455
07/03/18,Cat1,14882,4711,431,68140.84106,119546.9919
07/03/18,Cat2,10816,3595,513,56598.79285,140176.258
07/03/18,Cat3,8868,2301,403,192699.3115,394034.283
07/03/18,Cat4,6775,2067,354,26888.16124,106516.9713
07/03/18,Cat5,17354,6129,700,183371.3122,281739.242
07/03/18,Cat6,1567,476,4,0,4009.524232
07/03/18,Cat7,10125,4174,394,25367.96429,103336.7117
07/03/18,Cat8,23327,7750,776,365369.2597,660569.9329
07/03/18,Cat9,2004,479,48,13788.91857,34674.36081
07/03/18,Cat10,1173,187,18,0,0
07/03/18,Cat11,29060,12196,1071,102932.7361,211295.455
08/03/18,Cat1,15643,4784,454,68140.84106,119546.9919
08/03/18,Cat2,10976,3586,497,56598.79285,140176.258
08/03/18,Cat3,9923,2669,455,192699.3115,394034.283
08/03/18,Cat4,7094,2157,366,26888.16124,106516.9713
08/03/18,Cat5,17383,6050,585,183371.3122,281739.242
08/03/18,Cat6,2128,554,7,0,4009.524232
08/03/18,Cat7,11359,4141,431,25367.96429,103336.7117
08/03/18,Cat8,25779,7148,725,365369.2597,660569.9329
08/03/18,Cat9,2396,454,38,13788.91857,34674.36081
08/03/18,Cat10,1695.293047,292,8,0,0
08/03/18,Cat11,29666,12265,1012,102932.7361,211295.455
09/03/18,Cat1,15422,4781,430,68140.84106,119546.9919
09/03/18,Cat2,10911,3409,458,56598.79285,140176.258
09/03/18,Cat3,9283,2487,436,192699.3115,394034.283
09/03/18,Cat4,6802,1993,309,26888.16124,106516.9713
09/03/18,Cat5,16845,5565,638,183371.3122,281739.242
09/03/18,Cat6,1763,543,9,0,4009.524232
09/03/18,Cat7,10088,3759,419,25367.96429,103336.7117
09/03/18,Cat8,23599,6549,760,365369.2597,660569.9329
09/03/18,Cat9,2068,476,37,13788.91857,34674.36081
09/03/18,Cat10,1695.293047,323,24,0,0
09/03/18,Cat11,28971,11880,1064,102932.7361,211295.455
10/03/18,Cat1,15347,4849,474,68140.84106,119546.9919
10/03/18,Cat2,10845,3669,484,56598.79285,140176.258
10/03/18,Cat3,10353,2855,417,192699.3115,394034.283
10/03/18,Cat4,7389,2273,368,26888.16124,106516.9713
10/03/18,Cat5,18915,6456,650,183371.3122,281739.242
10/03/18,Cat6,1411,523,7,0,4009.524232
10/03/18,Cat7,10112,4023,398,25367.96429,103336.7117
10/03/18,Cat8,22815,6784,789,365369.2597,660569.9329
10/03/18,Cat9,1785,451,50,13788.91857,34674.36081
10/03/18,Cat10,1314,228,10,0,0
10/03/18,Cat11,30374,13109,1083,102932.7361,211295.455
11/03/18,Cat1,14334,4824,418,68140.84106,119546.9919
11/03/18,Cat2,10638,3824,440,56598.79285,140176.258
11/03/18,Cat3,10108,2817,418,192699.3115,394034.283
11/03/18,Cat4,7157,2308,329,26888.16124,106516.9713
11/03/18,Cat5,18188,6346,537,183371.3122,281739.242
11/03/18,Cat6,1194,463,4,0,4009.524232
11/03/18,Cat7,9722,4192,454,25367.96429,103336.7117
11/03/18,Cat8,20503,6856,732,365369.2597,660569.9329
11/03/18,Cat9,1529,489,34,13788.91857,34674.36081
11/03/18,Cat10,849,206,15,0,0
11/03/18,Cat11,30740,13292,1003,102932.7361,211295.455
12/03/18,Cat1,15541,5045,477,113361.6744,172899.3829
12/03/18,Cat2,11425,3908,536,59119.86428,150828.887
12/03/18,Cat3,11852,3125,501,879560.654,1105303.926
12/03/18,Cat4,7572,2348,352,55696.14315,136000.345
12/03/18,Cat5,18823,6504,700,91194.28357,193643.5141
12/03/18,Cat6,1558,455,11,0,4009.524232
12/03/18,Cat7,11219,4265,408,18877.35,97227.04981
12/03/18,Cat8,23320,7223,844,578331.6492,875575.7209
12/03/18,Cat9,2081,523,54,18152.33143,39037.77367
12/03/18,Cat10,1450,240,6,0,0
12/03/18,Cat11,31500,13050,1127,199213.1641,331331.9821
13/03/18,Cat1,15609,5001,517,113361.6744,172899.3829
13/03/18,Cat2,11093,3833,512,59119.86428,150828.887
13/03/18,Cat3,11727,3068,457,879560.654,1105303.926
13/03/18,Cat4,7333,2147,393,55696.14315,136000.345
13/03/18,Cat5,17800,6234,664,91194.28357,193643.5141
13/03/18,Cat6,1831,391,5,0,4009.524232
13/03/18,Cat7,12375,4890,441,18877.35,97227.04981
13/03/18,Cat8,25310,7874,802,578331.6492,875575.7209
13/03/18,Cat9,2363,503,49,18152.33143,39037.77367
13/03/18,Cat10,1695.293047,191,18,0,0
13/03/18,Cat11,29781,12553,1027,199213.1641,331331.9821
14/03/18,Cat1,14529,4665,422,113361.6744,172899.3829
14/03/18,Cat2,10463,3453,483,59119.86428,150828.887
14/03/18,Cat3,11504,2800,402,879560.654,1105303.926
14/03/18,Cat4,6789,2089,305,55696.14315,136000.345
14/03/18,Cat5,16985,5696,639,91194.28357,193643.5141
14/03/18,Cat6,1685,395,5,0,4009.524232
14/03/18,Cat7,11057,4318,385,18877.35,97227.04981
14/03/18,Cat8,23302,7701,776,578331.6492,875575.7209
14/03/18,Cat9,2032,451,44,18152.33143,39037.77367
14/03/18,Cat10,1590,182,14,0,0
14/03/18,Cat11,28094,11569,994,199213.1641,331331.9821
15/03/18,Cat1,14353,4577,437,113361.6744,172899.3829
15/03/18,Cat2,10334,3502,472,59119.86428,150828.887
15/03/18,Cat3,12581,3065,394,879560.654,1105303.926
15/03/18,Cat4,6912,2008,319,55696.14315,136000.345
15/03/18,Cat5,16420,5464,647,91194.28357,193643.5141
15/03/18,Cat6,2128,592,8,0,4009.524232
15/03/18,Cat7,11744,4300,413,18877.35,97227.04981
15/03/18,Cat8,24242,7453,767,578331.6492,875575.7209
15/03/18,Cat9,2387,554,67,18152.33143,39037.77367
15/03/18,Cat10,1695.293047,314,14,0,0
15/03/18,Cat11,27850,11434,1046,199213.1641,331331.9821
16/03/18,Cat1,14664,4642,491,113361.6744,172899.3829
16/03/18,Cat2,10137,3452,504,59119.86428,150828.887
16/03/18,Cat3,12590,3278,445,879560.654,1105303.926
16/03/18,Cat4,6937,2182,361,55696.14315,136000.345
16/03/18,Cat5,16427,5544,588,91194.28357,193643.5141
16/03/18,Cat6,2040,651,7,0,4009.524232
16/03/18,Cat7,11036,4024,402,18877.35,97227.04981
16/03/18,Cat8,28309,9541,826,578331.6492,875575.7209
16/03/18,Cat9,2208,527,60,18152.33143,39037.77367
16/03/18,Cat10,1695.293047,319,14,0,0
16/03/18,Cat11,28071,11571,1054,199213.1641,331331.9821
17/03/18,Cat1,14564,4856,477,113361.6744,172899.3829
17/03/18,Cat2,10361,3689,459,59119.86428,150828.887
17/03/18,Cat3,13452,3535,432,879560.654,1105303.926
17/03/18,Cat4,7126,2293,322,55696.14315,136000.345
17/03/18,Cat5,17482,6210,662,91194.28357,193643.5141
17/03/18,Cat6,1583,567,9,0,4009.524232
17/03/18,Cat7,10354,3969,434,18877.35,97227.04981
17/03/18,Cat8,24402,8590,808,578331.6492,875575.7209
17/03/18,Cat9,1757,478,40,18152.33143,39037.77367
17/03/18,Cat10,1474,262,9,0,0
17/03/18,Cat11,31571,13516,1072,199213.1641,331331.9821
18/03/18,Cat1,16138,5386,437,113361.6744,172899.3829
18/03/18,Cat2,11102,3913,426,59119.86428,150828.887
18/03/18,Cat3,14553,3796,438,879560.654,1105303.926
18/03/18,Cat4,7512,2337,301,55696.14315,136000.345
18/03/18,Cat5,18445,6657,584,91194.28357,193643.5141
18/03/18,Cat6,1553,411,11,0,4009.524232
18/03/18,Cat7,11576,4597,411,18877.35,97227.04981
18/03/18,Cat8,25837,9021,675,578331.6492,875575.7209
18/03/18,Cat9,1778,373,33,18152.33143,39037.77367
18/03/18,Cat10,1682,194,6,0,0
18/03/18,Cat11,33657,14210,1055,199213.1641,331331.9821
19/03/18,Cat1,16546,5337,555,126807.7295,186795.0988
19/03/18,Cat2,11530,3941,545,57357.22142,148616.5834
19/03/18,Cat3,13102,3324,477,600657.9864,826401.2586
19/03/18,Cat4,7375,2317,390,57965.14543,146346.4902
19/03/18,Cat5,17466,5988,703,86448.04786,188897.2784
19/03/18,Cat6,1939,390,7,0,4009.524232
19/03/18,Cat7,12188,4481,431,24642.02143,105620.2927
19/03/18,Cat8,27533,9011,941,503969.1417,805085.2134
19/03/18,Cat9,2160,410,44,17993.50286,38878.9451
19/03/18,Cat10,1695.293047,151,11,0,0
19/03/18,Cat11,31572,13202,1156,143144.2034,275263.0214
20/03/18,Cat1,15970,5107,422,126807.7295,186795.0988
20/03/18,Cat2,10958,3628,538,57357.22142,148616.5834
20/03/18,Cat3,12322,3094,485,600657.9864,826401.2586
20/03/18,Cat4,7185,2174,360,57965.14543,146346.4902
20/03/18,Cat5,17545,5960,687,86448.04786,188897.2784
20/03/18,Cat6,1467,424,10,0,4009.524232
20/03/18,Cat7,10567,4300,417,24642.02143,105620.2927
20/03/18,Cat8,22833,8367,840,503969.1417,805085.2134
20/03/18,Cat9,1592,376,39,17993.50286,38878.9451
20/03/18,Cat10,1034,166,14,0,0
20/03/18,Cat11,31369,12687,1106,143144.2034,275263.0214
21/03/18,Cat1,15761,4893,419,126807.7295,186795.0988
21/03/18,Cat2,10708,3583,557,57357.22142,148616.5834
21/03/18,Cat3,13093,3352,467,600657.9864,826401.2586
21/03/18,Cat4,7326,2246,356,57965.14543,146346.4902
21/03/18,Cat5,17935,6233,658,86448.04786,188897.2784
21/03/18,Cat6,1339,393,9,0,4009.524232
21/03/18,Cat7,10469,4344,506,24642.02143,105620.2927
21/03/18,Cat8,21475,8103,931,503969.1417,805085.2134
21/03/18,Cat9,1495,439,48,17993.50286,38878.9451
21/03/18,Cat10,979,201,13,0,0
21/03/18,Cat11,31680,13027,1061,143144.2034,275263.0214
22/03/18,Cat1,15493,4945,445,126807.7295,186795.0988
22/03/18,Cat2,10646,3692,484,57357.22142,148616.5834
22/03/18,Cat3,13557,3314,541,600657.9864,826401.2586
22/03/18,Cat4,7132,2215,348,57965.14543,146346.4902
22/03/18,Cat5,17419,6028,679,86448.04786,188897.2784
22/03/18,Cat6,1251,417,15,0,4009.524232
22/03/18,Cat7,9909,4105,477,24642.02143,105620.2927
22/03/18,Cat8,20827,7991,911,503969.1417,805085.2134
22/03/18,Cat9,1503,408,43,17993.50286,38878.9451
22/03/18,Cat10,924,205,20,0,0
22/03/18,Cat11,31301,12689,1118,143144.2034,275263.0214
23/03/18,Cat1,17384,5300,487,126807.7295,186795.0988
23/03/18,Cat2,10403,3502,513,57357.22142,148616.5834
23/03/18,Cat3,12636,3084,476,600657.9864,826401.2586
23/03/18,Cat4,7152,2183,367,57965.14543,146346.4902
23/03/18,Cat5,17218,5847,658,86448.04786,188897.2784
23/03/18,Cat6,1620,480,9,0,4009.524232
23/03/18,Cat7,10143,4174,407,24642.02143,105620.2927
23/03/18,Cat8,20560,7669,846,503969.1417,805085.2134
23/03/18,Cat9,1631,431,40,17993.50286,38878.9451
23/03/18,Cat10,1695.293047,272,11,0,0
23/03/18,Cat11,29604,11794,1079,143144.2034,275263.0214
24/03/18,Cat1,15939,5277,504,126807.7295,186795.0988
24/03/18,Cat2,10190,3707,557,57357.22142,148616.5834
24/03/18,Cat3,13849,3609,515,600657.9864,826401.2586
24/03/18,Cat4,7659,2433,356,57965.14543,146346.4902
24/03/18,Cat5,18461,6554,738,86448.04786,188897.2784
24/03/18,Cat6,1470,499,7,0,4009.524232
24/03/18,Cat7,10212,4530,450,24642.02143,105620.2927
24/03/18,Cat8,20842,8146,933,503969.1417,805085.2134
24/03/18,Cat9,1471,424,33,17993.50286,38878.9451
24/03/18,Cat10,1695.293047,322,17,0,0
24/03/18,Cat11,31511,13125,1189,143144.2034,275263.0214
